repo_owner,repo_name,username,date,total_additions,total_deletions,commit_count,pr_count,issue_count
asqertcj,Xoxo,asqertcj,2022-01-03,29952,259,3,0,0
wybglbir,GitHub_Crawl,wybglbir,2021-11-13,75,36,3,0,0
wybglbir,GitHub_Crawl,wybglbir,2021-09-29,43,28,4,0,0
wybglbir,GitHub_Crawl,wybglbir,2022-06-17,19,0,1,0,0
wybglbir,GitHub_Crawl,wybglbir,2021-09-20,54,4,2,0,0
drzimbqt,OSS_project,otfgeisq,2021-11-24,2,6,1,0,0
wybglbir,GitHub_Crawl,wybglbir,2021-10-09,9,8,1,0,0
wybglbir,GitHub_Crawl,wybglbir,2021-12-02,144,74,2,0,0
wybglbir,GitHub_Crawl,wybglbir,2021-10-12,47,23,1,0,0
wybglbir,GitHub_Crawl,wybglbir,2021-09-09,13,9,1,0,0
xbfxyjtn,Java_Catchmind,xyyjnvhv,2019-06-02,180,0,1,0,0
wybglbir,GitHub_Crawl,wybglbir,2021-11-06,141,196,2,0,0
wybglbir,NaverPy,wybglbir,2021-07-02,64,13,3,0,0
wybglbir,Naver_Movie_Crawler,wybglbir,2021-06-25,200983,146140,8,0,0
wybglbir,OSSW_IoT,wybglbir,2019-10-22,715,68,5,0,0
wybglbir,ScrapyController,wybglbir,2021-10-28,36,25,2,0,0
nkytfnux,PortfoliU,nkytfnux,2021-05-22,1328,406,3,0,0
wybglbir,WebApiPractice,wybglbir,2021-06-28,69,18,8,0,0
wybglbir,YG-SentimentalAnalysis,wybglbir,2022-02-15,418,36,3,0,0
nkytfnux,PortfoliU,nkytfnux,2021-04-17,3769,305,3,0,0
gdxqotmw,noun-and-verb-docs,pwjigyki,2022-04-29,261,139,8,0,0
nkytfnux,PortfoliU,nkytfnux,2021-04-16,1834,25,3,0,0
gdxqotmw,noun-and-verb-docs,pwjigyki,2022-05-15,25,11,2,0,0
nkytfnux,TheKaist_frontend,nkytfnux,2021-07-13,415,113,4,0,0
nkytfnux,TheKaist_frontend,nkytfnux,2021-07-09,1159,8,2,0,0
gdxqotmw,noun-and-verb-docs,pwjigyki,2022-05-12,8,36,1,0,0
bgznxfja,PreVentra_Server,yojatftx,2020-08-22,388255,386716,6,0,0
gdxqotmw,prism-noun-and-verb,pwjigyki,2022-04-30,814,0,2,0,0
bgznxfja,PreVentra_Server,bgznxfja,2021-04-30,24219,128,6,0,0
bgznxfja,PreVentra_Server,yojatftx,2020-08-29,3219,2934,5,0,0
acngdimb,toda11as-demo,vhjnlesb,2023-02-07,130712,54,19,5,0
bgznxfja,PreVentra_Server,yojatftx,2020-08-26,45,24,1,0,0
acngdimb,toda11as-demo,vhjnlesb,2023-02-08,1,1,1,0,0
aepgmhnu,circom-ethereum-opcodes,ayirqjld,2022-07-26,6805,182,9,2,0
aepgmhnu,circom-ethereum-opcodes,ayirqjld,2022-08-01,5021,226,11,1,0
asqertcj,0824,asqertcj,2021-08-24,51,0,5,1,0
aepgmhnu,circom-ethereum-opcodes,ayirqjld,2022-07-27,2,2,2,0,0
aepgmhnu,circom-ethereum-opcodes,ayirqjld,2022-09-04,1906,2599,4,1,0
aepgmhnu,circom-ethereum-opcodes,ayirqjld,2022-08-25,95,3,3,0,0
asqertcj,Assignment2_2020314496,asqertcj,2021-05-02,90,1,5,0,0
asqertcj,BAEKJOON,asqertcj,2022-10-20,112,0,1,0,0
asqertcj,Car_damage_check_application,asqertcj,2022-12-29,22639,0,1,0,0
asqertcj,Instaclone-backend,asqertcj,2022-01-21,23,0,1,0,0
aepgmhnu,circom-ethereum-opcodes,ayirqjld,2022-08-22,168,34,4,0,0
asqertcj,iTshirt,asqertcj,2021-03-26,9,3,6,0,0
asqertcj,Movie-ql,asqertcj,2022-01-22,2292393,949,7,0,0
asqertcj,NomardWeather,asqertcj,2022-01-14,168,9,3,0,0
aepgmhnu,circom-ethereum-opcodes,ayirqjld,2022-08-29,227,2132,1,0,0
aepgmhnu,UniGro16js,ayirqjld,2022-11-03,1126,4045,4,0,0
asqertcj,OSSP_FINAL,asqertcj,2021-05-23,11,11,2,0,0
aepgmhnu,UniGro16js,ayirqjld,2023-01-05,204,175,6,0,0
asqertcj,samsungDX-algorithm,asqertcj,2022-08-27,342,122,1,0,0
aepgmhnu,UniGro16js,ayirqjld,2022-11-18,73,46,2,1,0
asqertcj,samsungDX-algorithm,asqertcj,2022-07-24,155,0,1,0,0
asqertcj,samsungDX-algorithm,asqertcj,2022-07-30,107,0,1,0,0
aepgmhnu,UniGro16js,ayirqjld,2022-10-06,709,2978,4,0,0
aepgmhnu,UniGro16js,ayirqjld,2022-09-23,1143,1090,2,0,0
aepgmhnu,UniGro16js,ayirqjld,2022-08-11,3676,21,3,0,0
aepgmhnu,UniGro16js,ayirqjld,2023-01-17,35,38,2,1,0
aepgmhnu,UniGro16js,ayirqjld,2023-01-04,341,85,1,0,0
aepgmhnu,UniGro16js,ayirqjld,2022-09-07,4651,0,1,0,0
aepgmhnu,zvm,ayirqjld,2020-11-27,24,87,4,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-04-15,136,1,5,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-06-07,52,0,4,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-05-24,169,0,9,0,0
saxtahjt,Node.js-study,saxtahjt,2022-04-05,44,1,1,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-04-08,140,0,3,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-05-18,183,3,8,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-04-18,167,25,6,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-05-31,32,0,2,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-05-23,64,0,4,0,0
saxtahjt,Node.js-study,saxtahjt,2022-04-27,83,4,1,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-06-10,29,0,2,0,0
saxtahjt,Node.js-study,saxtahjt,2022-03-16,70,0,1,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-04-27,55,0,2,0,0
saxtahjt,SKKU-WANTED,saxtahjt,2023-02-27,2,0,1,0,0
saxtahjt,Algorithm-study,saxtahjt,2022-05-16,73,1,4,0,0
saxtahjt,Node.js-study,saxtahjt,2022-02-11,224,5,4,0,0
saxtahjt,Node.js-study,saxtahjt,2022-03-15,26,1,2,0,0
saxtahjt,test-1,saxtahjt,2021-10-13,6,0,6,0,0
xejwlsgv,odqa_baseline_code,rmvzbbhu,2021-05-17,643,268,4,0,0
icqfwwfs,May_12th,icqfwwfs,2021-05-12,848294,0,1,0,0
icqfwwfs,uhaha-fanfare,icqfwwfs,2022-01-26,29,0,1,0,0
hvgdpcdv,oss_lab7,hvgdpcdv,2022-04-09,15177,4,4,0,0
hvgdpcdv,OSS_lab9,hvgdpcdv,2022-05-10,76,0,1,0,0
gzdbnghg,CampUS_Frontend,fuolkogo,2022-11-05,41055,2813,18,0,0
gzdbnghg,CampUS_Frontend,fuolkogo,2022-11-06,414,374,3,0,0
qwnlyebb,rl-compiler-optimization,qwnlyebb,2022-10-04,97,0,1,0,0
qwnlyebb,rl-compiler-optimization,qwnlyebb,2022-09-20,101,0,3,0,0
qwnlyebb,rl-compiler-optimization,qwnlyebb,2022-11-08,39230,147,3,0,0
qwnlyebb,rl-compiler-optimization,qwnlyebb,2022-11-04,374,3,1,0,0
qwnlyebb,rl-compiler-optimization,qwnlyebb,2022-03-18,1,0,1,0,0
hutsgkgc,CampusMapforDisabled,ayirqjld,2019-06-02,1,1,1,1,0
hutsgkgc,CampusMapforDisabled,ayirqjld,2019-06-12,42,166,4,3,0
hutsgkgc,CampusMapforDisabled,ayirqjld,2019-06-06,8,4,3,2,0
vuqdzznt,open-source-callendar,vuqdzznt,2021-11-24,1,0,1,0,0
vuqdzznt,unoguna_stat,vuqdzznt,2021-10-24,104,0,1,0,0
ylehndcu,JS_Example,ylehndcu,2021-06-23,5647,46,2,0,0
blmrsspw,multi_label_classification,qluztmzh,2022-06-08,1024,254,2,1,0
blmrsspw,VOC_2007_data_analyzer,qluztmzh,2022-04-26,10682,0,1,0,0
zpufujlu,node_basic,zpufujlu,2022-03-22,173,0,1,0,0
fagdkjmu,.github,hqhkqbkg,2022-12-28,0,0,1,0,0
fagdkjmu,Backend,ciklsoxo,2022-12-26,1,0,1,0,0
fagdkjmu,Backend,ciklsoxo,2022-12-28,4686764,0,2,0,0
zpufujlu,sparkbench,zpufujlu,2021-07-01,162,13,4,0,0
zpufujlu,sparkbench,zpufujlu,2021-07-06,284,44,5,0,0
zpufujlu,sparkbench,zpufujlu,2021-07-05,88,0,1,0,0
fagdkjmu,CNN_Prediction,ciklsoxo,2023-01-01,716,28,3,0,0
zpufujlu,webfood,zpufujlu,2022-12-22,147,0,1,0,0
fagdkjmu,Frontend,ciklsoxo,2022-12-30,2,1,1,0,0
zpufujlu,week11,zpufujlu,2021-05-23,92,11,2,0,0
fagdkjmu,Going-Deeper-with-Convolutional-Neural-Network-for-Stock-Market-Prediction,ciklsoxo,2022-12-28,39,28,3,0,0
zpufujlu,week11,zpufujlu,2021-05-25,4,4,3,0,0
fagdkjmu,YOLO-Profit-Calculation,gfzpdlnx,2022-12-28,51,175,20,0,0
qqnbgvql,ShaderGraph,bohojnej,2023-01-18,88,1232,6,1,0
fagdkjmu,YOLO-Train,ciklsoxo,2022-12-28,5,0,2,0,0
ixdwevda,Problem-Solving,ixdwevda,2021-11-10,76,0,3,0,0
hwectlid,Front_new,tpevktga,2023-02-08,382,50,4,0,0
hwectlid,Front_new,tpevktga,2023-01-30,5464,8351,5,2,0
ixdwevda,Problem-Solving,ixdwevda,2021-09-26,25,0,1,0,0
hwectlid,VAIV2023_FrontEnd,ciklsoxo,2023-01-12,750,234,6,0,0
ixdwevda,Problem-Solving,ixdwevda,2021-09-28,17,0,1,0,0
ixdwevda,Problem-Solving,ixdwevda,2021-09-29,106,0,1,0,0
hwectlid,VAIV2023_FrontEnd,ciklsoxo,2023-01-16,2433,4111,3,0,0
hwectlid,VAIV2023_FrontEnd,inbbkwin,2023-01-20,42,0,1,1,1
ixdwevda,Show_off_your_pets,ixdwevda,2021-11-24,1,0,1,0,0
iothvifp,battlegit,ybadwnyj,2022-05-22,37,10,5,0,0
wlgqvupv,fancake_frontend,wlgqvupv,2021-10-10,193,47,3,0,1
wlgqvupv,fancake_frontend,wlgqvupv,2021-09-25,18189,6,3,0,1
ujzqvsnd,Vlind_Meeting,qluztmzh,2022-01-09,2224,464,8,1,0
wlgqvupv,fancake_frontend,wlgqvupv,2021-10-09,89,30,2,0,0
wlgqvupv,fancake_frontend,iordbryv,2021-09-28,235,8,2,0,0
xejwlsgv,Group-Activity,rmvzbbhu,2021-04-21,15,4,2,0,0
wlgqvupv,JPLteamproject,wlgqvupv,2021-05-12,345,21,12,0,1
xejwlsgv,odqa_baseline_code,rmvzbbhu,2021-05-03,434,384,8,2,1
xejwlsgv,odqa_baseline_code,rmvzbbhu,2021-05-28,579,15,12,2,0
wlgqvupv,lab4_test_2,wlgqvupv,2021-03-18,2,0,3,0,0
xejwlsgv,odqa_baseline_code,rmvzbbhu,2021-06-19,10,10,1,0,0
wlgqvupv,theClock,wlgqvupv,2021-05-23,1506,300,7,0,0
tekzsntw,YGentertainment-project,pwiraumb,2022-01-16,7,5,1,0,0
wlgqvupv,theClock,wlgqvupv,2021-05-15,238,163,1,0,0
wlgqvupv,theClock,wlgqvupv,2021-05-07,519,0,1,0,0
wlgqvupv,theClock,wlgqvupv,2021-05-26,14,50,1,1,0
kwdalaxi,NWproj_Team1,nzdampzf,2022-06-01,76,17,3,0,0
hbwgrfdb,analysis-of-outliers-in-real-estate,hbwgrfdb,2022-12-30,5143,0,2,0,0
hbwgrfdb,gco2014_1,hbwgrfdb,2021-11-26,21,0,2,0,0
hbwgrfdb,git-tutorial,hbwgrfdb,2022-02-26,6,0,2,0,0
hbwgrfdb,git-tutorial,hbwgrfdb,2022-02-20,1,0,1,0,0
ubcbsoqz,branch,ubcbsoqz,2020-04-23,1,0,1,0,0
ubcbsoqz,branch-test,ubcbsoqz,2020-04-23,3,0,2,0,0
ubcbsoqz,git-test,ubcbsoqz,2020-04-14,4,3,4,0,0
ubcbsoqz,Java-Programming-Practice,ubcbsoqz,2020-05-14,1,0,1,0,0
ubcbsoqz,SSD_ON_DBMS,ubcbsoqz,2022-09-22,1,0,1,0,0
ubcbsoqz,SSD_ON_DBMS,ubcbsoqz,2022-11-04,3,1,1,0,0
ubcbsoqz,ye-song-lee.github.io,ubcbsoqz,2020-05-13,63,0,4,0,0
spgbchbu,DailyRecord,bjwbfnpn,2021-07-09,459,3,4,0,0
igcbqeuh,ARSimulationGame,igcbqeuh,2022-07-28,61,5,6,0,0
igcbqeuh,cs496_w3_app,igcbqeuh,2022-07-17,103,54,2,0,0
igcbqeuh,OSS_Final_Project,igcbqeuh,2021-11-09,12,0,1,0,0
igcbqeuh,OSS_Final_Project,igcbqeuh,2021-11-26,34,15,1,0,0
igcbqeuh,project_team7,igcbqeuh,2021-11-18,1272,0,1,0,0
igcbqeuh,project_team7,igcbqeuh,2021-12-20,10,5,3,0,0
igcbqeuh,server_w3,igcbqeuh,2022-07-18,195840,32,3,2,0
igcbqeuh,yeon-stat,igcbqeuh,2021-10-11,104,0,1,0,0
tekzsntw,YG-SentimentalAnalysis,wybglbir,2022-02-26,66,84,5,0,0
tekzsntw,YG-SentimentalAnalysis,wybglbir,2022-02-25,102,30,4,0,0
tekzsntw,YG-SentimentalAnalysis,wybglbir,2022-02-24,121,51,4,0,0
tekzsntw,YG-SentimentalAnalysis,wybglbir,2022-02-18,5100,398,12,0,0
tekzsntw,YGentertainment-project,pwiraumb,2022-01-11,556,589,8,0,0
tekzsntw,YGentertainment-project,pwiraumb,2021-12-31,279,39,4,0,0
tekzsntw,YGentertainment-project,pwiraumb,2022-01-07,440,348,3,0,0
tekzsntw,YGentertainment-project,pwiraumb,2022-01-06,403,20,2,0,0
tekzsntw,YGentertainment-project,pwiraumb,2022-01-27,815,308,7,0,0
tekzsntw,YGentertainment-project,pwiraumb,2022-02-03,31,3,2,0,0
tekzsntw,YGentertainment-project,pwiraumb,2022-01-24,140,50,3,0,0
tekzsntw,YGentertainment-project,pwiraumb,2022-02-08,225,32,4,0,0
abanyckv,rust_try,abanyckv,2022-04-13,349,635,1,0,0
abanyckv,rust_try,abanyckv,2021-11-23,96,3,1,0,0
abanyckv,rust_try,abanyckv,2021-12-21,6426,4151,1,0,0
abanyckv,rust_try,abanyckv,2022-01-17,242,113,1,0,0
abanyckv,steam-power,abanyckv,2020-04-21,411,0,7,0,0
abanyckv,steam-power,abanyckv,2020-05-04,20,18,7,0,0
abanyckv,steam-power,abanyckv,2020-05-26,4,0,1,0,0
qgnajrlg,NetworkProject-2022-1_Team11,bwbhqlak,2022-05-31,34,4,3,0,0
qgnajrlg,NetworkProject-2022-1_Team11,bwbhqlak,2022-06-01,57,72,6,0,0
qgnajrlg,NetworkProject-2022-1_Team11,kkdukseu,2022-05-19,303,150,2,0,0
qgnajrlg,NetworkProject-2022-1_Team11,bwbhqlak,2022-05-18,4404,2108,4,0,0
qgnajrlg,NetworkProject-2022-1_Team11,bwbhqlak,2022-05-17,317,6,1,0,0
vjltdwbf,ossp_,saxtahjt,2022-11-09,3,1,1,1,0
vjltdwbf,ossp_team_project,saxtahjt,2022-11-12,115,0,1,1,0
gaepkkgy,memo,gaepkkgy,2023-01-20,663,4,5,0,0
pwjigyki,apollo-oneof-directive,pwjigyki,2022-03-13,2575,0,1,0,0
pwjigyki,array_visualizer,pwjigyki,2020-04-18,123,2,6,0,0
pwjigyki,deno-http-server-performance,pwjigyki,2022-03-03,32,0,1,0,0
pwjigyki,esbuild-replace-helper,pwjigyki,2022-03-02,583,1,2,0,0
pwjigyki,golang-algorithms,pwjigyki,2022-05-17,27,0,1,0,0
pwjigyki,golang-algorithms,pwjigyki,2022-05-19,44,0,1,0,0
pwjigyki,homebrew-tap,pwjigyki,2022-03-15,7,7,3,0,0
pwjigyki,homebrew-tap,pwjigyki,2022-03-12,11,0,1,0,0
pwjigyki,letsdmmf,pwjigyki,2022-03-17,164,68,3,0,0
xejwlsgv,odqa_baseline_code,rmvzbbhu,2021-05-20,233,27,3,1,0
xejwlsgv,odqa_baseline_code,rmvzbbhu,2021-06-16,10,5,2,0,0
xejwlsgv,VumBleBot.github.io,rmvzbbhu,2021-10-25,26,19,1,0,0
qewkyrlt,graduate_skku_ossp,blogvbog,2022-11-28,8,3,1,0,0
gptshhvw,OSSP-Final-Project,whhkxtwv,2022-11-30,739,204,3,0,0
gptshhvw,OSSP-Final-Project,whhkxtwv,2022-11-22,1656,235,3,0,0
pwjigyki,node-multi-language-demo,pwjigyki,2022-01-28,49,2,3,0,0
